ts,window_ts,offset,cutoff,snap,snap_pct,n5s,med5s,min5s,max5s,snap_vs_med,direction,dir_if_med,direction_flipped,kalshi_mid
2026-05-04T11:44:45.000530+00:00,2026-05-04T11:30:00+00:00,T+14:45,78944.87,78717.92,-0.2875,99,78716.85,78711.51,78720.65,1.07,no,no,0,0.0005
2026-05-04T11:49:00.260438+00:00,2026-05-04T11:45:00+00:00,T+4:00,78726.18,78771.51,0.0576,27,78767.59,78767.58,78771.51,3.92,yes,yes,0,0.635
2026-05-04T11:49:15.001250+00:00,2026-05-04T11:45:00+00:00,T+4:15,78726.18,78754.96,0.0366,22,78754.96,78754.96,78754.97,0.0,yes,yes,0,0.595
2026-05-04T11:49:30.001169+00:00,2026-05-04T11:45:00+00:00,T+4:30,78726.18,78751.91,0.0327,53,78753.5,78745.43,78753.51,-1.59,yes,yes,0,0.595
2026-05-04T11:49:45.000954+00:00,2026-05-04T11:45:00+00:00,T+4:45,78726.18,78750.0,0.0303,28,78744.0,78743.99,78750.0,6.0,yes,yes,0,0.595
2026-05-04T11:50:00.001319+00:00,2026-05-04T11:45:00+00:00,T+5:00,78726.18,78760.04,0.043,29,78760.05,78756.99,78760.5,-0.01,yes,yes,0,0.63
2026-05-04T11:50:15.000458+00:00,2026-05-04T11:45:00+00:00,T+5:15,78726.18,78757.99,0.0404,20,78756.45,78755.45,78758.21,1.54,yes,yes,0,0.625
2026-05-04T11:50:30.000615+00:00,2026-05-04T11:45:00+00:00,T+5:30,78726.18,78756.57,0.0386,27,78756.57,78755.18,78758.63,0.0,yes,yes,0,0.625
2026-05-04T11:50:45.000333+00:00,2026-05-04T11:45:00+00:00,T+5:45,78726.18,78763.96,0.048,24,78764.71,78763.96,78769.99,-0.75,yes,yes,0,0.645
2026-05-04T11:51:00.000279+00:00,2026-05-04T11:45:00+00:00,T+6:00,78726.18,78787.99,0.0785,36,78781.77,78777.98,78787.99,6.22,yes,yes,0,0.725
2026-05-04T11:51:15.000976+00:00,2026-05-04T11:45:00+00:00,T+6:15,78726.18,78801.33,0.0955,64,78804.11,78800.35,78817.89,-2.78,yes,yes,0,0.785
2026-05-04T11:51:30.000913+00:00,2026-05-04T11:45:00+00:00,T+6:30,78726.18,78822.13,0.1219,22,78822.0,78812.99,78822.73,0.13,yes,yes,0,0.835
2026-05-04T11:51:45.001056+00:00,2026-05-04T11:45:00+00:00,T+6:45,78726.18,78810.0,0.1065,13,78809.5,78809.5,78810.7,0.5,yes,yes,0,0.82
2026-05-04T11:52:00.000327+00:00,2026-05-04T11:45:00+00:00,T+7:00,78726.18,78819.89,0.119,22,78817.7,78817.69,78820.99,2.19,yes,yes,0,0.845
2026-05-04T11:52:15.001127+00:00,2026-05-04T11:45:00+00:00,T+7:15,78726.18,78802.01,0.0963,23,78800.88,78800.87,78804.0,1.13,yes,yes,0,0.805
2026-05-04T11:52:30.000956+00:00,2026-05-04T11:45:00+00:00,T+7:30,78726.18,78806.01,0.1014,26,78806.01,78806.0,78816.48,0.0,yes,yes,0,0.815
2026-05-04T11:52:45.000625+00:00,2026-05-04T11:45:00+00:00,T+7:45,78726.18,78816.35,0.1145,16,78813.79,78806.06,78816.35,2.56,yes,yes,0,0.865
2026-05-04T11:53:00.000828+00:00,2026-05-04T11:45:00+00:00,T+8:00,78726.18,78821.99,0.1217,28,78823.5,78821.99,78823.68,-1.51,yes,yes,0,0.875
2026-05-04T11:53:15.000519+00:00,2026-05-04T11:45:00+00:00,T+8:15,78726.18,78851.24,0.1589,45,78842.0,78838.25,78851.24,9.24,yes,yes,0,0.9195
2026-05-04T11:53:30.001182+00:00,2026-05-04T11:45:00+00:00,T+8:30,78726.18,78837.87,0.1419,17,78837.89,78837.87,78838.0,-0.02,yes,yes,0,0.9145
2026-05-04T11:53:45.000870+00:00,2026-05-04T11:45:00+00:00,T+8:45,78726.18,78834.01,0.137,92,78847.08,78834.01,78851.4,-13.07,yes,yes,0,0.9145
2026-05-04T11:54:00.001012+00:00,2026-05-04T11:45:00+00:00,T+9:00,78726.18,78832.0,0.1344,84,78834.01,78832.0,78834.8,-2.01,yes,yes,0,0.9165
2026-05-04T11:54:15.000973+00:00,2026-05-04T11:45:00+00:00,T+9:15,78726.18,78806.0,0.1014,71,78809.5,78806.0,78809.51,-3.5,yes,yes,0,0.865
2026-05-04T11:54:30.000793+00:00,2026-05-04T11:45:00+00:00,T+9:30,78726.18,78801.26,0.0954,73,78801.26,78795.51,78801.28,0.0,yes,yes,0,0.855
2026-05-04T11:54:45.000379+00:00,2026-05-04T11:45:00+00:00,T+9:45,78726.18,78798.62,0.092,77,78798.62,78796.53,78798.63,0.0,yes,yes,0,0.865
2026-05-04T11:55:00.000651+00:00,2026-05-04T11:45:00+00:00,T+10:00,78726.18,78823.49,0.1236,101,78823.49,78809.49,78823.49,0.0,yes,yes,0,0.919
2026-05-04T11:55:15.000700+00:00,2026-05-04T11:45:00+00:00,T+10:15,78726.18,78820.0,0.1192,69,78820.0,78820.0,78823.37,0.0,yes,yes,0,0.9335
2026-05-04T11:55:30.000779+00:00,2026-05-04T11:45:00+00:00,T+10:30,78726.18,78820.01,0.1192,78,78832.64,78820.0,78833.9,-12.63,yes,yes,0,0.9435
2026-05-04T11:55:45.001129+00:00,2026-05-04T11:45:00+00:00,T+10:45,78726.18,78816.5,0.1147,78,78820.0,78816.5,78820.01,-3.5,yes,yes,0,0.9405
2026-05-04T11:56:00.000928+00:00,2026-05-04T11:45:00+00:00,T+11:00,78726.18,78813.46,0.1109,80,78816.0,78813.0,78816.0,-2.54,yes,yes,0,0.9535
2026-05-04T11:56:15.000627+00:00,2026-05-04T11:45:00+00:00,T+11:15,78726.18,78809.5,0.1058,85,78816.97,78809.5,78816.98,-7.47,yes,yes,0,0.9445
2026-05-04T11:56:30.000670+00:00,2026-05-04T11:45:00+00:00,T+11:30,78726.18,78810.26,0.1068,93,78810.26,78808.71,78810.98,0.0,yes,yes,0,0.9515
2026-05-04T11:56:45.001206+00:00,2026-05-04T11:45:00+00:00,T+11:45,78726.18,78796.66,0.0895,89,78796.66,78796.66,78796.67,0.0,yes,yes,0,0.937
2026-05-04T11:57:00.001141+00:00,2026-05-04T11:45:00+00:00,T+12:00,78726.18,78800.06,0.0938,90,78796.66,78796.66,78803.36,3.4,yes,yes,0,0.951
2026-05-04T11:57:15.000557+00:00,2026-05-04T11:45:00+00:00,T+12:15,78726.18,78821.33,0.1209,32,78802.27,78798.01,78821.34,19.06,yes,yes,0,0.975
2026-05-04T11:57:30.000207+00:00,2026-05-04T11:45:00+00:00,T+12:30,78726.18,78827.0,0.1281,28,78818.57,78818.56,78827.0,8.43,yes,yes,0,0.9875
2026-05-04T11:57:45.000455+00:00,2026-05-04T11:45:00+00:00,T+12:45,78726.18,78818.57,0.1174,15,78818.57,78818.56,78818.57,0.0,yes,yes,0,0.985
2026-05-04T11:58:00.001045+00:00,2026-05-04T11:45:00+00:00,T+13:00,78726.18,78820.28,0.1195,4,78818.98,78814.92,78820.28,1.3,yes,yes,0,0.9895
2026-05-04T11:58:15.000789+00:00,2026-05-04T11:45:00+00:00,T+13:15,78726.18,78814.11,0.1117,19,78816.09,78814.11,78816.1,-1.98,yes,yes,0,0.9935
2026-05-04T11:58:30.001064+00:00,2026-05-04T11:45:00+00:00,T+13:30,78726.18,78818.96,0.1179,15,78818.96,78818.96,78819.3,0.0,yes,yes,0,0.9965
2026-05-04T11:58:45.001200+00:00,2026-05-04T11:45:00+00:00,T+13:45,78726.18,78816.13,0.1143,30,78818.96,78812.93,78819.31,-2.83,yes,yes,0,0.997
2026-05-04T11:59:00.000941+00:00,2026-05-04T11:45:00+00:00,T+14:00,78726.18,78816.72,0.115,13,78816.72,78816.72,78816.73,0.0,yes,yes,0,0.9985
2026-05-04T11:59:15.000492+00:00,2026-05-04T11:45:00+00:00,T+14:15,78726.18,78788.5,0.0792,17,78788.5,78788.5,78788.51,0.0,yes,yes,0,0.9975
2026-05-04T11:59:30.000554+00:00,2026-05-04T11:45:00+00:00,T+14:30,78726.18,78788.5,0.0792,9,78788.51,78788.5,78788.51,-0.01,yes,yes,0,0.9995
2026-05-04T11:59:45.000486+00:00,2026-05-04T11:45:00+00:00,T+14:45,78726.18,78786.22,0.0763,49,78789.64,78786.22,78789.69,-3.42,yes,yes,0,0.9985
2026-05-04T12:04:00.247563+00:00,2026-05-04T12:00:00+00:00,T+4:00,78787.12,78781.96,-0.0065,11,78781.96,78781.96,78783.02,0.0,no,no,0,0.445
2026-05-04T12:04:15.000676+00:00,2026-05-04T12:00:00+00:00,T+4:15,78787.12,78770.43,-0.0212,21,78766.32,78766.0,78770.44,4.11,no,no,0,0.41
2026-05-04T12:04:30.000664+00:00,2026-05-04T12:00:00+00:00,T+4:30,78787.12,78779.54,-0.0096,44,78770.43,78768.86,78780.0,9.11,no,no,0,0.435
2026-05-04T12:04:45.000933+00:00,2026-05-04T12:00:00+00:00,T+4:45,78787.12,78807.41,0.0258,14,78807.41,78807.4,78807.41,0.0,yes,yes,0,0.555
2026-05-04T12:05:00.000806+00:00,2026-05-04T12:00:00+00:00,T+5:00,78787.12,78809.75,0.0287,26,78809.74,78809.74,78813.01,0.01,yes,yes,0,0.535
2026-05-04T12:05:15.000645+00:00,2026-05-04T12:00:00+00:00,T+5:15,78787.12,78816.49,0.0373,52,78811.98,78806.01,78816.5,4.51,yes,yes,0,0.595
2026-05-04T12:05:30.000534+00:00,2026-05-04T12:00:00+00:00,T+5:30,78787.12,78832.0,0.057,24,78839.8,78832.0,78839.81,-7.8,yes,yes,0,0.655
2026-05-04T12:05:45.000900+00:00,2026-05-04T12:00:00+00:00,T+5:45,78787.12,78832.0,0.057,21,78838.8,78832.0,78838.82,-6.8,yes,yes,0,0.675
2026-05-04T12:06:00.000679+00:00,2026-05-04T12:00:00+00:00,T+6:00,78787.12,78819.4,0.041,18,78813.9,78813.89,78819.41,5.5,yes,yes,0,0.615
2026-05-04T12:06:15.000694+00:00,2026-05-04T12:00:00+00:00,T+6:15,78787.12,78824.0,0.0468,15,78824.03,78824.0,78824.04,-0.03,yes,yes,0,0.625
2026-05-04T12:06:30.001051+00:00,2026-05-04T12:00:00+00:00,T+6:30,78787.12,78776.18,-0.0139,44,78776.17,78776.17,78786.18,0.01,no,no,0,0.445
2026-05-04T12:06:45.000465+00:00,2026-05-04T12:00:00+00:00,T+6:45,78787.12,78784.49,-0.0033,15,78784.49,78784.48,78784.49,0.0,no,no,0,0.475
2026-05-04T14:48:50.508358+00:00,2026-05-04T12:00:00+00:00,T+7:15,78787.12,80096.0,1.6613,106,80099.51,80078.31,80125.03,-3.51,yes,yes,0,0.9275
2026-05-04T14:48:50.851729+00:00,2026-05-04T12:00:00+00:00,T+7:30,78787.12,80096.0,1.6613,108,80099.51,80078.31,80125.03,-3.51,yes,yes,0,0.9275
2026-05-04T14:48:51.272884+00:00,2026-05-04T12:00:00+00:00,T+7:45,78787.12,80098.02,1.6639,149,80098.97,80078.31,80125.03,-0.95,yes,yes,0,0.9275
2026-05-04T14:48:51.603629+00:00,2026-05-04T12:00:00+00:00,T+8:00,78787.12,80099.56,1.6658,158,80098.02,80078.31,80125.03,1.54,yes,yes,0,0.9275
2026-05-04T14:48:51.911566+00:00,2026-05-04T12:00:00+00:00,T+8:15,78787.12,80086.01,1.6486,158,80098.0,80078.31,80125.03,-11.99,yes,yes,0,0.9275
2026-05-04T14:48:52.179228+00:00,2026-05-04T12:00:00+00:00,T+8:30,78787.12,80088.01,1.6511,149,80097.76,80078.31,80123.1,-9.75,yes,yes,0,0.9275
2026-05-04T14:48:52.420228+00:00,2026-05-04T12:00:00+00:00,T+8:45,78787.12,80085.92,1.6485,154,80097.76,80078.31,80123.1,-11.84,yes,yes,0,0.9275
2026-05-04T14:48:52.655532+00:00,2026-05-04T12:00:00+00:00,T+9:00,78787.12,80099.21,1.6654,170,80097.76,80078.31,80123.1,1.45,yes,yes,0,0.9275
2026-05-04T14:48:52.887347+00:00,2026-05-04T12:00:00+00:00,T+9:15,78787.12,80090.5,1.6543,167,80096.62,80078.31,80123.1,-6.12,yes,yes,0,0.9275
2026-05-04T14:48:53.125471+00:00,2026-05-04T12:00:00+00:00,T+9:30,78787.12,80080.01,1.641,172,80096.62,80076.52,80123.1,-16.61,yes,yes,0,0.9275
2026-05-04T14:48:53.417955+00:00,2026-05-04T12:00:00+00:00,T+9:45,78787.12,80076.52,1.6366,171,80096.62,80075.01,80123.1,-20.1,yes,yes,0,0.9275
2026-05-04T14:48:53.664996+00:00,2026-05-04T12:00:00+00:00,T+10:00,78787.12,80075.01,1.6346,157,80097.5,80075.01,80123.1,-22.49,yes,yes,0,0.9275
2026-05-04T14:48:53.903761+00:00,2026-05-04T12:00:00+00:00,T+10:15,78787.12,80077.52,1.6378,155,80097.76,80075.01,80123.1,-20.24,yes,yes,0,0.9275
2026-05-04T14:48:54.147665+00:00,2026-05-04T12:00:00+00:00,T+10:30,78787.12,80081.22,1.6425,135,80097.76,80075.01,80123.1,-16.54,yes,yes,0,0.9275
2026-05-04T14:48:54.383366+00:00,2026-05-04T12:00:00+00:00,T+10:45,78787.12,80090.02,1.6537,118,80096.62,80075.01,80112.68,-6.6,yes,yes,0,0.9275
2026-05-04T14:48:54.620294+00:00,2026-05-04T12:00:00+00:00,T+11:00,78787.12,80099.97,1.6663,127,80096.62,80075.01,80112.68,3.35,yes,yes,0,0.9275
2026-05-04T14:48:54.847049+00:00,2026-05-04T12:00:00+00:00,T+11:15,78787.12,80110.17,1.6793,131,80096.62,80075.01,80112.68,13.55,yes,yes,0,0.9275
2026-05-04T14:48:55.075787+00:00,2026-05-04T12:00:00+00:00,T+11:30,78787.12,80104.32,1.6718,136,80097.63,80075.01,80112.68,6.69,yes,yes,0,0.9275
2026-05-04T14:48:55.309609+00:00,2026-05-04T12:00:00+00:00,T+11:45,78787.12,80105.37,1.6732,136,80097.76,80075.01,80112.68,7.61,yes,yes,0,0.9275
2026-05-04T14:48:55.543348+00:00,2026-05-04T12:00:00+00:00,T+12:00,78787.12,80105.36,1.6732,158,80097.76,80075.01,80130.64,7.6,yes,yes,0,0.9275
2026-05-04T14:48:55.773459+00:00,2026-05-04T12:00:00+00:00,T+12:15,78787.12,80130.64,1.7053,165,80098.03,80075.01,80130.64,32.61,yes,yes,0,0.9275
2026-05-04T14:48:56.006117+00:00,2026-05-04T12:00:00+00:00,T+12:30,78787.12,80127.23,1.7009,160,80098.06,80075.01,80130.64,29.17,yes,yes,0,0.9275
2026-05-04T14:48:56.249413+00:00,2026-05-04T12:00:00+00:00,T+12:45,78787.12,80125.99,1.6994,125,80098.06,80075.01,80130.64,27.93,yes,yes,0,0.9275
2026-05-04T14:48:56.479436+00:00,2026-05-04T12:00:00+00:00,T+13:00,78787.12,80126.0,1.6994,121,80099.97,80075.01,80130.64,26.03,yes,yes,0,0.9275
2026-05-04T14:48:56.728853+00:00,2026-05-04T12:00:00+00:00,T+13:15,78787.12,80120.52,1.6924,121,80102.01,80075.01,80130.64,18.51,yes,yes,0,0.9275
2026-05-04T14:48:57.044601+00:00,2026-05-04T12:00:00+00:00,T+13:30,78787.12,80124.08,1.6969,142,80105.37,80075.01,80130.64,18.71,yes,yes,0,0.9275
2026-05-04T14:48:57.360312+00:00,2026-05-04T12:00:00+00:00,T+13:45,78787.12,80121.27,1.6934,153,80111.5,80075.01,80130.64,9.77,yes,yes,0,0.9275
2026-05-04T14:48:57.601758+00:00,2026-05-04T12:00:00+00:00,T+14:00,78787.12,80121.27,1.6934,144,80116.01,80075.01,80130.64,5.26,yes,yes,0,0.9275
2026-05-04T14:48:57.863550+00:00,2026-05-04T12:00:00+00:00,T+14:15,78787.12,80116.01,1.6867,144,80120.31,80075.01,80130.64,-4.3,yes,yes,0,0.9275
2026-05-04T14:48:58.110441+00:00,2026-05-04T12:00:00+00:00,T+14:30,78787.12,80120.1,1.6919,147,80120.47,80075.01,80130.64,-0.37,yes,yes,0,0.9275
2026-05-04T14:48:58.333954+00:00,2026-05-04T12:00:00+00:00,T+14:45,78787.12,80117.29,1.6883,149,80120.47,80075.01,80130.64,-3.18,yes,yes,0,0.9275
2026-05-04T14:49:00.302012+00:00,2026-05-04T14:45:00+00:00,T+4:00,79552.97,80115.69,0.7074,207,80123.96,80105.37,80132.5,-8.27,yes,yes,0,0.9645
2026-05-04T14:49:15.000634+00:00,2026-05-04T14:45:00+00:00,T+4:15,79552.97,80131.0,0.7266,156,80162.05,80130.99,80188.49,-31.05,yes,yes,0,0.9665
2026-05-04T14:49:30.000422+00:00,2026-05-04T14:45:00+00:00,T+4:30,79552.97,80108.01,0.6977,190,80128.04,80108.01,80170.31,-20.03,yes,yes,0,0.9645
2026-05-04T14:49:45.000389+00:00,2026-05-04T14:45:00+00:00,T+4:45,79552.97,80015.99,0.582,220,80026.26,79997.83,80058.0,-10.27,yes,yes,0,0.9465
2026-05-04T14:50:00.000523+00:00,2026-05-04T14:45:00+00:00,T+5:00,79552.97,80041.37,0.6139,151,80036.21,80020.02,80048.5,5.16,yes,yes,0,0.9525
2026-05-04T14:50:15.000656+00:00,2026-05-04T14:45:00+00:00,T+5:15,79552.97,80134.55,0.7311,267,80135.76,80125.51,80171.44,-1.21,yes,yes,0,0.9695
2026-05-04T14:50:30.000655+00:00,2026-05-04T14:45:00+00:00,T+5:30,79552.97,80160.0,0.7631,101,80166.0,80150.0,80190.0,-6.0,yes,yes,0,0.969
2026-05-04T14:50:45.001294+00:00,2026-05-04T14:45:00+00:00,T+5:45,79552.97,80176.16,0.7834,126,80164.0,80147.59,80182.99,12.16,yes,yes,0,0.9745
2026-05-04T14:51:00.001179+00:00,2026-05-04T14:45:00+00:00,T+6:00,79552.97,80230.04,0.8511,227,80234.43,80200.0,80277.6,-4.39,yes,yes,0,0.9785
2026-05-04T14:51:15.000690+00:00,2026-05-04T14:45:00+00:00,T+6:15,79552.97,80324.45,0.9698,192,80326.03,80300.0,80333.0,-1.58,yes,yes,0,0.986
2026-05-04T14:51:30.000761+00:00,2026-05-04T14:45:00+00:00,T+6:30,79552.97,80300.01,0.939,132,80315.45,80300.01,80360.99,-15.44,yes,yes,0,0.9885
2026-05-04T14:51:45.000729+00:00,2026-05-04T14:45:00+00:00,T+6:45,79552.97,80300.0,0.939,348,80302.6,80283.0,80346.87,-2.6,yes,yes,0,0.989
2026-05-04T14:52:00.000481+00:00,2026-05-04T14:45:00+00:00,T+7:00,79552.97,80360.76,1.0154,229,80364.42,80334.27,80400.0,-3.66,yes,yes,0,0.991
2026-05-04T14:52:15.000202+00:00,2026-05-04T14:45:00+00:00,T+7:15,79552.97,80377.5,1.0365,351,80387.07,80367.0,80399.63,-9.57,yes,yes,0,0.9935
2026-05-04T14:52:30.000711+00:00,2026-05-04T14:45:00+00:00,T+7:30,79552.97,80435.08,1.1088,304,80428.01,80386.0,80458.0,7.07,yes,yes,0,0.9945
2026-05-04T14:52:45.000753+00:00,2026-05-04T14:45:00+00:00,T+7:45,79552.97,80430.01,1.1025,186,80464.01,80430.01,80511.35,-34.0,yes,yes,0,0.9955
2026-05-04T14:53:00.001026+00:00,2026-05-04T14:45:00+00:00,T+8:00,79552.97,80348.0,0.9994,220,80362.01,80346.17,80376.81,-14.01,yes,yes,0,0.9975
2026-05-04T14:53:15.000588+00:00,2026-05-04T14:45:00+00:00,T+8:15,79552.97,80466.63,1.1485,360,80466.83,80401.39,80479.99,-0.2,yes,yes,0,0.9965
2026-05-04T14:53:30.000447+00:00,2026-05-04T14:45:00+00:00,T+8:30,79552.97,80465.1,1.1466,135,80479.9,80463.99,80489.5,-14.8,yes,yes,0,0.996
2026-05-04T14:53:45.000507+00:00,2026-05-04T14:45:00+00:00,T+8:45,79552.97,80478.14,1.163,179,80454.5,80429.85,80499.53,23.64,yes,yes,0,0.996
2026-05-04T14:54:00.000553+00:00,2026-05-04T14:45:00+00:00,T+9:00,79552.97,80405.51,1.0717,156,80412.04,80400.0,80432.37,-6.53,yes,yes,0,0.9975
2026-05-04T14:54:15.000469+00:00,2026-05-04T14:45:00+00:00,T+9:15,79552.97,80448.58,1.1258,268,80442.36,80437.0,80472.97,6.22,yes,yes,0,0.9965
2026-05-04T15:04:01.458010+00:00,2026-05-04T15:00:00+00:00,T+4:00,80269.47,80290.18,0.0258,105,80262.0,80241.38,80316.01,28.18,yes,no,1,0.505
2026-05-04T15:04:30.000821+00:00,2026-05-04T15:00:00+00:00,T+4:30,80269.47,80215.04,-0.0678,525,80209.02,80203.97,80220.0,6.02,no,no,0,0.39
2026-05-04T15:05:00.000760+00:00,2026-05-04T15:00:00+00:00,T+5:00,80269.47,80121.87,-0.1839,218,80130.0,80111.99,80155.24,-8.13,no,no,0,0.235
2026-05-04T15:05:30.000749+00:00,2026-05-04T15:00:00+00:00,T+5:30,80269.47,80080.01,-0.236,108,80100.64,80080.01,80107.99,-20.63,no,no,0,0.175
2026-05-04T15:06:00.000879+00:00,2026-05-04T15:00:00+00:00,T+6:00,80269.47,80205.99,-0.0791,77,80204.18,80175.65,80206.0,1.81,no,no,0,0.35
2026-05-04T15:06:30.000492+00:00,2026-05-04T15:00:00+00:00,T+6:30,80269.47,80149.09,-0.15,47,80149.0,80144.04,80151.91,0.09,no,no,0,0.255
2026-05-04T15:07:00.003437+00:00,2026-05-04T15:00:00+00:00,T+7:00,80269.47,80210.8,-0.0731,48,80213.82,80209.53,80218.59,-3.02,no,no,0,0.365
2026-05-04T15:07:30.000702+00:00,2026-05-04T15:00:00+00:00,T+7:30,80269.47,80143.0,-0.1576,74,80146.26,80129.0,80156.99,-3.26,no,no,0,0.245
2026-05-04T15:08:00.000511+00:00,2026-05-04T15:00:00+00:00,T+8:00,80269.47,80143.0,-0.1576,53,80151.04,80143.0,80157.1,-8.04,no,no,0,0.22
2026-05-04T15:08:30.001266+00:00,2026-05-04T15:00:00+00:00,T+8:30,80269.47,80153.79,-0.1441,70,80118.01,80116.03,80153.79,35.78,no,no,0,0.135
2026-05-04T15:09:00.005876+00:00,2026-05-04T15:00:00+00:00,T+9:00,80269.47,80142.37,-0.1583,118,80149.11,80136.76,80153.49,-6.74,no,no,0,0.175
2026-05-04T15:09:30.001066+00:00,2026-05-04T15:00:00+00:00,T+9:30,80269.47,80209.5,-0.0747,28,80206.81,80204.06,80209.5,2.69,no,no,0,0.285
2026-05-04T15:10:00.000953+00:00,2026-05-04T15:00:00+00:00,T+10:00,80269.47,80077.0,-0.2398,321,80209.36,80077.0,80231.95,-132.36,no,no,0,0.125
2026-05-04T15:10:30.000596+00:00,2026-05-04T15:00:00+00:00,T+10:30,80269.47,80024.0,-0.3058,314,80024.86,80006.0,80035.0,-0.86,no,no,0,0.065
2026-05-04T15:11:00.000905+00:00,2026-05-04T15:00:00+00:00,T+11:00,80269.47,80073.11,-0.2446,87,80064.94,80050.01,80084.52,8.17,no,no,0,0.0525
2026-05-04T15:11:30.000899+00:00,2026-05-04T15:00:00+00:00,T+11:30,80269.47,79965.01,-0.3793,217,79991.8,79965.01,80009.39,-26.79,no,no,0,0.0135
2026-05-04T15:12:00.000581+00:00,2026-05-04T15:00:00+00:00,T+12:00,80269.47,79983.13,-0.3567,212,79983.13,79964.51,79985.87,0.0,no,no,0,0.0095
2026-05-04T15:12:30.001615+00:00,2026-05-04T15:00:00+00:00,T+12:30,80269.47,80041.1,-0.2845,109,80020.5,79980.26,80052.08,20.6,no,no,0,0.0125
2026-05-04T15:13:00.000814+00:00,2026-05-04T15:00:00+00:00,T+13:00,80269.47,80047.33,-0.2767,112,80052.54,80039.11,80062.16,-5.21,no,no,0,0.0145
2026-05-04T15:13:30.002407+00:00,2026-05-04T15:00:00+00:00,T+13:30,80269.47,80036.01,-0.2908,115,80059.0,80035.01,80079.33,-22.99,no,no,0,0.008
2026-05-04T15:14:00.000769+00:00,2026-05-04T15:00:00+00:00,T+14:00,80269.47,80019.26,-0.3117,80,80018.01,80011.37,80023.42,1.25,no,no,0,0.0005
2026-05-04T15:14:30.000441+00:00,2026-05-04T15:00:00+00:00,T+14:30,80269.47,80006.74,-0.3273,72,80013.03,80005.25,80014.97,-6.29,no,no,0,0.0005
2026-05-04T15:19:01.392422+00:00,2026-05-04T15:15:00+00:00,T+4:00,80036.93,80057.24,0.0254,44,80058.46,80052.49,80065.99,-1.22,yes,yes,0,0.465
2026-05-04T15:19:30.000729+00:00,2026-05-04T15:15:00+00:00,T+4:30,80036.93,79917.98,-0.1486,165,79959.99,79915.0,80007.73,-42.01,no,no,0,0.295
2026-05-04T15:20:00.000775+00:00,2026-05-04T15:15:00+00:00,T+5:00,80036.93,79668.64,-0.4602,238,79737.1,79668.64,79818.0,-68.46,no,no,0,0.0445
2026-05-04T15:20:30.005852+00:00,2026-05-04T15:15:00+00:00,T+5:30,80036.93,79521.67,-0.6438,96,79464.59,79448.0,79521.67,57.08,no,no,0,0.0485
2026-05-04T15:21:00.000767+00:00,2026-05-04T15:15:00+00:00,T+6:00,80036.93,79695.0,-0.4272,173,79684.19,79645.03,79703.98,10.81,no,no,0,0.135
2026-05-04T15:21:30.000601+00:00,2026-05-04T15:15:00+00:00,T+6:30,80036.93,79576.14,-0.5757,44,79586.64,79576.0,79601.2,-10.5,no,no,0,0.076
2026-05-04T15:22:00.000554+00:00,2026-05-04T15:15:00+00:00,T+7:00,80036.93,79457.25,-0.7243,191,79448.0,79408.01,79477.99,9.25,no,no,0,0.0245
2026-05-04T15:22:30.000790+00:00,2026-05-04T15:15:00+00:00,T+7:30,80036.93,79621.52,-0.519,59,79599.68,79597.98,79621.52,21.84,no,no,0,0.077
2026-05-04T15:23:00.000803+00:00,2026-05-04T15:15:00+00:00,T+8:00,80036.93,79635.82,-0.5012,176,79646.01,79634.01,79665.76,-10.19,no,no,0,0.086
2026-05-04T15:23:30.001099+00:00,2026-05-04T15:15:00+00:00,T+8:30,80036.93,79610.62,-0.5326,124,79597.0,79589.1,79628.16,13.62,no,no,0,0.0515
2026-05-04T15:24:00.000697+00:00,2026-05-04T15:15:00+00:00,T+9:00,80036.93,79624.32,-0.5155,98,79617.65,79593.5,79630.0,6.67,no,no,0,0.032
2026-05-04T15:24:30.000397+00:00,2026-05-04T15:15:00+00:00,T+9:30,80036.93,79677.59,-0.449,166,79656.25,79585.53,79682.4,21.34,no,no,0,0.034
2026-05-04T15:25:00.001525+00:00,2026-05-04T15:15:00+00:00,T+10:00,80036.93,79548.0,-0.6109,107,79565.01,79548.0,79591.61,-17.01,no,no,0,0.0145
2026-05-04T15:25:30.001776+00:00,2026-05-04T15:15:00+00:00,T+10:30,80036.93,79575.32,-0.5767,51,79582.76,79572.53,79597.98,-7.44,no,no,0,0.0105
2026-05-04T15:26:00.001242+00:00,2026-05-04T15:15:00+00:00,T+11:00,80036.93,79641.13,-0.4945,275,79652.01,79590.01,79683.13,-10.88,no,no,0,0.013
2026-05-04T15:26:30.000915+00:00,2026-05-04T15:15:00+00:00,T+11:30,80036.93,79638.0,-0.4984,155,79658.82,79632.05,79684.46,-20.82,no,no,0,0.0135
2026-05-04T15:27:00.000429+00:00,2026-05-04T15:15:00+00:00,T+12:00,80036.93,79764.62,-0.3402,47,79760.0,79750.86,79771.06,4.62,no,no,0,0.021
2026-05-04T15:27:30.000786+00:00,2026-05-04T15:15:00+00:00,T+12:30,80036.93,79745.99,-0.3635,113,79747.47,79729.36,79772.14,-1.48,no,no,0,0.017
2026-05-04T15:28:00.000791+00:00,2026-05-04T15:15:00+00:00,T+13:00,80036.93,79760.81,-0.345,82,79763.5,79752.98,79767.37,-2.69,no,no,0,0.012
2026-05-04T15:28:30.000506+00:00,2026-05-04T15:15:00+00:00,T+13:30,80036.93,79750.09,-0.3584,63,79750.0,79729.95,79755.43,0.09,no,no,0,0.0015
